id_municipio;municipio
3291;SAO DOMINGOS DO CAPIM
3292;SENADOR MODESTINO GONCALVES
3293;NOVA PORTEIRINHA
3294;SANTA RITA DO TRIVELATO
3295;VIDAL RAMOS
3296;LEOBERTO LEAL
3297;BARAO DO TRIUNFO
3298;BARRA DO RIBEIRO
3299;QUARTO CENTENARIO
3300;ITAARA
3301;JATOBA DO PIAUI
3302;PERITIBA
3303;RIBEIRAO GRANDE
3304;ITAIPE
3305;ITUPIRANGA
3306;TERESINA DE GOIAS
3307;IRACEMA DO OESTE
3308;CAMPINA DO MONTE ALEGRE
3309;BOQUEIRAO DO PIAUI
3310;RIO DO CAMPO
3311;DELTA
3312;ALTO PARAISO DE GOIAS
3313;IMARUI
3314;INGAI
3315;SANTO ANTONIO DO AMPARO
3316;PIRAPORA
3317;GONGOGI
3318;IBITURUNA
3319;SAO JOAO DO MANHUACU
3320;GARARU
3321;ATALEIA
3322;COCAL DE TELHA
3323;SAO JOAO DA FRONTEIRA
3324;OURO VERDE DE MINAS
3325;AGUA CLARA
3326;MEDEIROS NETO
3327;ACORIZAL
3328;DIAMANTINA
3329;NOVO ORIENTE DE MINAS
3330;PONTO DOS VOLANTES
3331;NAVIRAI
3332;GUIMARANIA
3333;PARAZINHO
3334;SERRA DOS AIMORES
3335;QUARAI
3336;ARCEBURGO
3337;FERREIROS
3338;GOIABEIRA
3339;JABOTICATUBAS
3340;ENCANTADO
3341;MARILAC
3342;FLORESTAL
3343;ITAPOA
3344;MARIANA PIMENTEL
3345;CAPITAO ANDRADE
3346;NOSSA SENHORA DAS GRACAS
3347;PALMEIRA
3348;CARACARAI
3349;SAO JOAO DO ITAPERIU
3350;CAMPO GRANDE DO PIAUI
3351;CAMPOS BELOS
3352;TIANGUA
3353;MENDES PIMENTEL
3354;COROACI
3355;DOIS LAJEADOS
3356;DOIS IRMAOS DO BURITI
3357;TEJUCUOCA
3358;RESPLENDOR
3359;CHAVES
3360;PARANHOS
3361;AQUIDAUANA
3362;AMARANTE
3363;BARAO DE MONTE ALTO
3364;CRISTAL DO SUL
3365;ROSARIO DA LIMEIRA
3366;RECREIO
3367;DIVINO
3368;RODEIRO
3369;COSTA MARQUES
3370;CAMPOS NOVOS PAULISTA
3371;CANDIDO MOTA
3372;LUTECIA
3373;MARACAI
3374;LUPERCIO
3375;NOVA MODICA
3376;PALMINOPOLIS
3377;LAGOINHA
3378;PARAIBA DO SUL
3379;PEDRAS ALTAS
3380;SANTO ANTONIO DA ALEGRIA
3381;CHARQUEADA
3382;DILERMANDO DE AGUIAR
3383;CANTANHEDE
3384;VIEIRAS
3385;ANTONIO PRADO DE MINAS
3386;ARAMINA
3387;OCAUCU
3388;ECHAPORA
3389;UBIRAJARA
3390;PATROCINIO DO MURIAE
3391;SAO FRANCISCO DO GLORIA
3392;EUGENOPOLIS
3393;OSCAR BRESSANE
3394;MEDINA
3395;CRISTAIS
3396;SANTANA DO JACARE
3397;CARRANCAS
3398;ALEGRE
3399;UBATA
3400;ICEM
3401;REDENCAO DO GURGUEIA
3402;FERVEDOURO
3403;JECEABA
3404;ORIENTE
3405;PIRAPEMAS
3406;AXIXA DO TOCANTINS
3407;MONTES ALTOS
3408;GOVERNADOR EUGENIO BARROS
3409;BOM LUGAR
3410;SAO FRANCISCO DO BREJAO
3411;CLEVELANDIA
3412;CORONEL VIVIDA
3413;SANTANA DE CATAGUASES
3414;VIRADOURO
3415;SALES OLIVEIRA
3416;VITORIA BRASIL
3417;CONFINS
3418;ITARANTIM
3419;SAO DOMINGOS
3420;MARCOS PARENTE
3421;ANAJATUBA
3422;CAMANDUCAIA
3423;ITAMBACURI
3424;URBANO SANTOS
3425;COXIM
3426;PEDRO GOMES
3427;GLORINHA
3428;CATAS ALTAS DA NORUEGA
3429;ALTO JEQUITIBA
3430;CALDAZINHA
3431;FELISBURGO
3432;FORTUNA
3433;CUMARI
3434;JATI
3435;MIRANDIBA
3436;PAIM FILHO
3437;PATROCINIO PAULISTA
3438;XANGRI-LA
3439;BREJO DE AREIA
3440;CAIANA
3441;SANTA BARBARA DO LESTE
3442;MANGUEIRINHA
3443;MARIOPOLIS
3444;RENASCENCA
3445;RIO PARANAIBA
3446;ITAVERAVA
3447;SAO BRAS DO SUACUI
3448;ALVARO DE CARVALHO
3449;JULIO MESQUITA
3450;ITAICABA
3451;PRESIDENTE VARGAS
3452;DAMIANOPOLIS
3453;FERROS
3454;CANDIOTA
3455;FILADELFIA
3456;UBAPORANGA
3457;LINS
3458;GUARANTA
3459;JUNCO DO MARANHAO
3460;MINEIROS DO TIETE
3461;SAO FELIX DE MINAS
3462;BURITI
3463;SAO RAIMUNDO DO DOCA BEZERRA
3464;BETANIA
3465;CHALE
3466;GUAIMBE
3467;SAO JOSE DO CALCADO
3468;BELO MONTE
3469;PORCIUNCULA
3470;NATIVIDADE
3471;VARRE-SAI
3472;SAUDADE DO IGUACU
3473;PEDRA DOURADA
3474;ITALVA
3475;BOM JESUS DO NORTE
3476;LAMARAO
3477;MONTADAS
3478;CANDIDO MENDES
3479;GALIA
3480;CACHOEIRA GRANDE
3481;TOMBOS
3482;MIRACATU
3483;MONCAO
3484;LAGOA GRANDE DO MARANHAO
3485;FIRMINO ALVES
3486;RIACHO DOS CAVALOS
3487;SAO JOSE DE CAIANA
3488;MATELANDIA
3489;TAMARANA
3490;BARRA DE SANTANA
3491;MATUREIA
3492;MATINHAS
3493;CAJAZEIRINHAS
3494;POTIRENDABA
3495;BADY BASSITT
3496;PALESTINA
3497;CANAPI
3498;CURRAL DE DENTRO
3499;MARIANOPOLIS DO TOCANTINS
3500;JUNCO DO SERIDO
3501;AREIAL
3502;APIACA
3503;JARAMATAIA
3504;LAGOA DO MATO
3505;PONGAI
3506;BAIANOPOLIS
3507;CABACEIRAS
3508;CATINGUEIRA
3509;BREJINHO DE NAZARE
3510;SANTA MARIA DO TOCANTINS
3511;"""PAU D""""ARCO"""
3512;SAMBAIBA
3513;SAO JOSE DE ESPINHARAS
3514;SAO JOSE DO BONFIM
3515;URUPES
3516;NEVES PAULISTA
3517;ANDARAI
3518;SANTO AMARO DO MARANHAO
3519;MAIRI
3520;MORTUGABA
3521;NOVO ORIENTE DO PIAUI
3522;IJACI
3523;MIRACEMA DO TOCANTINS
3524;SANTA MONICA
3525;CRISTOPOLIS
3526;GRACA ARANHA
3527;AGRICOLANDIA
3528;DOIS RIACHOS
3529;ANADIA
3530;GADO BRAVO
3531;BICAS
3532;SAO JOAO DA BALIZA
3533;BELA VISTA DO PARAISO
3534;VISTA SERRANA
3535;SOLIDAO
3536;SANTA TERESINHA
3537;GUAPIACU
3538;SANTANA DO IPANEMA
3539;CEDRO DE SAO JOAO
3540;PAULO DE FARIA
3541;LAGO DO JUNCO
3542;"""HERVAL D""""OESTE"""
3543;MALTA
3544;"""OLHO D""""AGUA DO CASADO"""
3545;CANTA
3546;EQUADOR
3547;UNIAO PAULISTA
3548;ZACARIAS
3549;NOSSA SENHORA DE NAZARE
3550;SANTA CRUZ DOS MILAGRES
3551;MONTE SIAO
3552;WANDERLEY
3553;NILO PECANHA
3554;AROEIRAS
3555;SAO FELIX DO TOCANTINS
3556;BREJO DO CRUZ
3557;VARZEA
3558;UCHOA
3559;IPUEIRA
3560;"""MAE D""""AGUA"""
3561;CORUMBA DE GOIAS
3562;SANTA BRIGIDA
3563;COMBINADO
3564;SAMPAIO
3565;QUEVEDOS
3566;GUARATINGA
3567;ANISIO DE ABREU
3568;MIRADOR
3569;MANOEL EMIDIO
3570;CAPINZAL DO NORTE
3571;FLORESTOPOLIS
3572;PORTO REAL DO COLEGIO
3573;URUANA
3574;GRANDES RIOS
3575;OLIVEDOS
3576;ZORTEA
3577;IMBITUVA
3578;PAIVA
3579;IBIRA
3580;ITAPEBI
3581;BOA VENTURA
3582;AGUAS DE CHAPECO
3583;ASSUNCAO
3584;JAGUARIBARA
3585;CONCEICAO DA APARECIDA
3586;SAO JOAO DAS MISSOES
3587;GUAPE
3588;ICARAIMA
3589;PEROBAL
3590;ALTO PIQUIRI
3591;IVATE
3592;BRASILANDIA DO SUL
3593;MIRASSOLANDIA
3594;GOVERNADOR JORGE TEIXEIRA
3595;SANTA ROSA DO PIAUI
3596;ITAJOBI
3597;MIRANORTE
3598;CATUJI
3599;PRADO FERREIRA
3600;NOVA GRANADA
3601;BAIXO GUANDU
3602;CAFEZAL DO SUL
3603;SANTA LEOPOLDINA
3604;FRANCISCO ALVES
3605;PRIMAVERA DE RONDONIA
3606;SERROLANDIA
3607;MARILUZ
3608;ITAU DE MINAS
3609;PILAR DE GOIAS
3610;CONCEICAO DO PARA
3611;XAMBRE
3612;HERVAL
3613;BRAGA
3614;BARRO DURO
3615;BURITI DOS MONTES
3616;IBIRAREMA
3617;OLINDINA
3618;NOVA NAZARE
3619;ARROIO DO SAL
3620;VIRGINIA
3621;RIO NEGRO
3622;PEDRO TEIXEIRA
3623;VILA VALERIO
3624;FERNANDES PINHEIRO
3625;GUAICARA
3626;VALE DO PARAISO
3627;NOBRES
3628;ARRAIAL DO CABO
3629;SARDOA
3630;ITATI
3631;DUMONT
3632;AGUDOS DO SUL
3633;FREI GASPAR
3634;TRAIRAO
3635;MOREIRA SALES
3636;MARMELEIRO
3637;SAO PEDRO DO SUACUI
3638;TRES FORQUILHAS
3639;AGUAI
3640;TERRA ROXA
3641;BOA VISTA DO GURUPI
3642;CHAPADAO DO SUL
3643;PORTO GRANDE
3644;PADRE PARAISO
3645;BARRA DO CHAPEU
3646;MANAQUIRI
3647;CONSOLACAO
3648;"""PEROLA D""""OESTE"""
3649;SAO DOMINGOS DO CARIRI
3650;UBIRETAMA
3651;DOM VICOSO
3652;BALBINOS
3653;TEJUPA
3654;SAO TOME
3655;CENTENARIO DO SUL
3656;PEDRA AZUL
3657;AIURUOCA
3658;GOVERNADOR LOMANTO JUNIOR
3659;BOM SUCESSO DO SUL
3660;SERRA DA SAUDADE
3661;ARAUJOS
3662;CANDIDO RODRIGUES
3663;BOM PRINCIPIO DO PIAUI
3664;BURITI DOS LOPES
3665;FREI PAULO
3666;SALINAS DA MARGARIDA
3667;MAJOR ISIDORO
3668;EXTREMOZ
3669;BORBOREMA
3670;MALHADOR
3671;OURICANGAS
3672;MESSIAS TARGINO
3673;PORTO DA FOLHA
3674;IVINHEMA
3675;FRANCISCOPOLIS
3676;MALACACHETA
3677;URANIA
3678;PATO BRAGADO
3679;GRAMADO DOS LOUREIROS
3680;SAO PEDRO DO IGUACU
3681;MARIPA
3682;MURIBECA
3683;SANTA FE
3684;TENENTE ANANIAS
3685;SAO MIGUEL DO TOCANTINS
3686;CAMPESTRE DO MARANHAO
3687;CAJUEIRO DA PRAIA
3688;DOURADO
3689;GLORIA DE DOURADOS
3690;CAMPO REDONDO
3691;IGUATEMI
3692;JUTI
3693;MAURILANDIA DO TOCANTINS
3694;SANTA CLARA DO SUL
3695;TIBAU
3696;SAO JOSE DA BOA VISTA
3697;VENTANIA
3698;FATIMA DO SUL
3699;JATEI
3700;CARDEAL DA SILVA
3701;ARAMARI
3702;SUME
3703;POUSO REDONDO
3704;SAO MATEUS DO MARANHAO
3705;TAQUARAL
3706;ITAIPAVA DO GRAJAU
3707;GROSSOS
3708;GRANITO
3709;IGREJA NOVA
3710;VILA NOVA DOS MARTIRIOS
3711;CHAPADAO DO CEU
3712;NORDESTINA
3713;SANTO ANTONIO DOS MILAGRES
3714;NORTELANDIA
3715;CATARINA
3716;SERRA AZUL DE MINAS
3717;CRISOPOLIS
3718;BENEDITO NOVO
3719;NOVORIZONTE
3720;CALDEIRAO GRANDE DO PIAUI
3721;MATO LEITAO
3722;GAUCHA DO NORTE
3723;NOVA CANAA DO NORTE
3724;NOVA SANTA HELENA
3725;ITAUBA
3726;JIQUIRICA
3727;PAO DE ACUCAR
3728;DEODAPOLIS
3729;OLHO D AGUA DO PIAUI
3730;WAGNER
3731;MOREILANDIA
3732;LONTRAS
3733;SANTA LUZIA DO ITANHY
3734;ANTAS
3735;POCONE
3736;RAFAEL JAMBEIRO
3737;ITABERA
3738;ARAPONGA
3739;SANTO ANTONIO DO LESTE
3740;RIBEIRAO BRANCO
3741;CAJURI
3742;PEDRA DO ANTA
3743;PORTO FIRME
3744;COIMBRA
3745;TEIXEIRAS
3746;SAO MIGUEL DO ANTA
3747;BOM SUCESSO DE ITARARE
3748;ZABELE
3749;PARAIBUNA
3750;JEQUERI
3751;PARANATINGA
3752;PORTO RICO DO MARANHAO
3753;SANTO AMARO DAS BROTAS
3754;BURITI DO TOCANTINS
3755;COMENDADOR LEVY GASPARIAN
3756;MARCIONILIO SOUZA
3757;PACAJA
3758;CAMPO ALEGRE DO FIDALGO
3759;GOVERNADOR LUIZ ROCHA
3760;CAXINGO
3761;QUATIPURU
3762;MORRETES
3763;FLORESTA AZUL
3764;ITAPE
3765;PORTEL
3766;GURUPA
3767;TRACUATEUA
3768;NOVA GUARITA
3769;PIRITIBA
3770;FERNAO
3771;ALVINLANDIA
3772;BRUNOPOLIS
3773;IGARAPE GRANDE
3774;SAO JOAO DO ARRAIAL
3775;PARAMBU
3776;GODOFREDO VIANA
3777;NINA RODRIGUES
3778;BARRA DO ROCHA
3779;PINDOBACU
3780;AVEIRO
3781;SANTA MARIA DO PARA
3782;NOVA IBIA
3783;DENISE
3784;CENTRO NOVO DO MARANHAO
3785;GILBUES
3786;TAQUARIVAI
3787;ITAOCA
3788;MAGALHAES BARATA
3789;OUROLANDIA
3790;GUAREI
3791;JUNQUEIROPOLIS
3792;ORATORIOS
3793;NOVA BANDEIRANTES
3794;NOVA TIMBOTEUA
3795;FREI ROGERIO
3796;BENEDITO LEITE
3797;BONFIM DO PIAUI
3798;CORUMBAIBA
3799;VAZANTE
3800;MARZAGAO
3801;MANCIO LIMA
3802;CONTENDAS DO SINCORA
3803;SANTA CARMEM
3804;SANTA ALBERTINA
3805;CLARO DOS POCOES
3806;ROSEIRA
3807;CORONEL MACEDO
3808;PLANURA
3809;PRESIDENTE GETULIO
3810;LIVRAMENTO
3811;DOUTOR ULYSSES
3812;HUGO NAPOLEAO
3813;SAO MIGUEL DO FIDALGO
3814;CARMO DA CACHOEIRA
3815;CAATIBA
3816;CERQUEIRA CESAR
3817;IRAI
3818;DIRCE REIS
3819;ANTA GORDA
3820;JOSELANDIA
3821;COLARES
3822;TARRAFAS
3823;SAO JERONIMO DA SERRA
3824;CIDELANDIA
3825;BOCAIUVA DO SUL
3826;PEDRA BONITA
3827;JAGUARIUNA
3828;PORTO DE MOZ
3829;PARIPUEIRA
7660;BRASÍLIA
7661;GOIÂNIA
7662;BOM JESUS DE GOIÁS
7663;ACREÚNA
7664;ANÁPOLIS
7665;APARECIDA DE GOIÂNIA
7666;FOZ DO IGUAÇU
7667;SÃO MIGUEL DO ARAGUAIA
7668;SÃO LUÍS DE MONTES BELOS
7669;UBERLÂNDIA
7670;JARAGUÁ
7671;BELÉM
7672;REDENÇÃO
7673;SANTA TEREZINHA DE GOIÁS
7674;TUCUMÃ
7675;COCALINHO
7676;TRÊS LAGOAS
7677;ARAÇATUBA
7678;SANTA BÁRBARA D¿OESTE
7679;PARANAGUÁ
7680;SÃO JOSÉ DOS PINHAIS
7681;ALEXÂNIA
7682;IPORÁ
7683;PIRAÍ DO SUL
7684;EDÉIA
7685;VÁRZEA ALEGRE
7686;JATAÍ
7687;VALPARAÍSO DE GOIÁS
7688;ARAGUAÍNA
7689;NERÓPOLIS
7690;VIANÓPOLIS
7691;SANTA HELENA DE GOIÁS
7692;RIBEIRÃOZINHO
7693;SANTARÉM
7694;GOIÁS
7695;CUIABÁ
7696;RONDONÓPOLIS
7697;ITAUÇU
7698;BURITI DE GOIÁS
7699;MINAÇU
7700;ITABERAÍ
7701;RIANÁPOLIS
7702;ARAPOEMA
7703;JI-PARANÁ
7704;GOIANÉSIA
7705;VICENTINÓPOLIS
7706;CAMPO GRANDE DO PIAUÍ
7707;ACARÁ
7708;FÁTIMA DO SUL
7709;ÁGUA BOA
7710;VÁRZEA GRANDE
7711;LUZIÂNIA
7712;RIALMA
7713;ÁGUAS LINDAS DE GOIÁS
7714;PORTO ALEGRE DO NORTE
7715;SAPUCAIA
7716;CAMAPUÃ
7717;SÃO LUÍS
7718;BARRA DO GARÇAS
7719;MARABÁ
7720;CATALÃO
7721;SANTA MARIA DA VITÓRIA
7722;CÁCERES
7723;JUÍNA
7724;REBOUÇAS
7725;ARAUCÁRIA
7726;NOVO BRASIL
7727;PILAR DE GOIÁS
7728;JENIPAPO DOS VIEIRAS
7729;CONCÓRDIA
7730;POÇOS DE CALDAS
7731;ARAGARÇAS
7732;TELÊMACO BORBA
7733;IRINEÓPOLIS
7734;SANTA ROSA DE GOIÁS
7735;PLÁCIDO DE CASTRO
7736;NIQUELÂNDIA
7737;SÃO JOSÉ DO RIO PRETO
7738;SÃO JOSÉ DOS CAMPOS
7739;PALMEIRAS DE GOIÁS
7740;PARAÍSO DO TOCANTINS
7741;URUAÇU
7742;PONTAL DO PARANÁ
7743;OUVIDOR
7744;ITAMBARACÁ
7745;CORUMBÁ DE GOIÁS
7746;UIRAPURU
7747;SILVÂNIA
7748;MONTES CLAROS DE GOIÁS
7749;ALMIRANTE TAMANDARÉ
7750;PONTALINA
7751;RIBEIRO GONÇALVES
7752;MACAÚBAS
7753;EUNÁPOLIS
7754;SANTA FÉ DE GOIÁS
7755;IRAPUÃ
7756;IBITITÁ
7757;NOVA CRIXÁS
7758;MATRINCHÃ
7759;JANAÚBA
7760;DIVINÓPOLIS
7761;JOÃO PINHEIRO
7762;SÃO PAULO
7763;ITAPIRAPUÃ
7764;COUTO DE MAGALHÃES
7765;MARÍLIA
7766;SANTO ANDRÉ
7767;SÃO BERNARDO DO CAMPO
7768;SANTO ANTÔNIO DA PLATINA
7769;FRANCISCO BELTRÃO
7770;CAMETÁ
7771;AMAMBAÍ
7772;ÁGUAS VERMELHAS
7773;PATROCÍNIO
7774;PARÁ DE MINAS
7775;NITERÓI
7776;NAVIRAÍ
7777;MACAÉ
7778;AIMORÉS
7779;SÃO JOAQUIM DA BARRA
7780;GUAPORÉ
7781;FLORIANÓPOLIS
7782;TAUBATÉ
7783;LENÇÓIS PAULISTA
7784;PACAJÁ
7785;COLINA
7786;TABOÃO DA SERRA
7787;AÇAILÂNDIA
7788;PINDARÉ-MIRIM
7789;CANAÃ DOS CARAJÁS
7790;BURITIRANA
7791;CODÓ
7792;CAÇADOR
7793;BALNEÁRIO CAMBORIÚ
7794;OSÓRIO
7795;CHAPADÃO DO SUL
7796;MACAPÁ
7797;FRONTEIRA
7798;IBIRUBÁ
7799;BENTO GONÇALVES
7800;XANXERÊ
7801;MARINGÁ
7802;UNIÃO DA VITÓRIA
7803;GUARANTÃ DO NORTE
7804;BONFINÓPOLIS
7805;PARAGUAÇU
7806;BIGUAÇU
7807;VITORINO
7808;NOVA FÁTIMA
7809;ARIPUANÃ
7810;CASTELÂNDIA
7811;PORTO UNIÃO
7812;MOSSÂMEDES
7813;SIMÕES FILHO
7814;INÁCIO MARTINS
7815;PALMINÓPOLIS
7816;JOAÇABA
7817;SÃO JOSÉ
7818;SÃO SEBASTIÃO DO PARAÍSO
7819;CHAPECÓ
7820;CAPINZAL
7821;PIRENÓPOLIS
7822;IRECÊ
7823;PINDAÍ
7824;SÃO FRANCISCO DO SUL
7825;ABADIÂNIA
7826;ITAIÓPOLIS
7827;PONTA PORÃ
7828;JACAREZINHO
7829;MURIAÉ
7830;JARAGUÁ DO SUL
7831;VITÓRIA DA CONQUISTA
7832;LUZERNA
7833;SÃO JOÃO DO CARÚ
7834;SÃO BENTO DO SUL
7835;TIMBÓ
7836;JOAQUIM TÁVORA
7837;OURO VERDE DE GOIÁS
7838;VILA PROPÍCIO
7839;SÃO PEDRO DA ÁGUA BRANCA
7840;CRICIÚMA
7841;XAXIM
7842;SAPOPEMA
7843;SÃO JOÃO
7844;BRAÚNA
7845;SÃO MATEUS DO SUL
7846;VALENÇA
7847;CAMBÉ
7848;ROLÂNDIA
7849;LAPÃO
7850;RIACHÃO DO JACUÍPE
7851;PÉROLA
7852;PARANAVAÍ
7853;CAMBORIÚ
7854;SÃO PATRÍCIO
7855;ARUANÃ
7856;PINHALÃO
7857;BOM JARDIM DE GOIÁS
7858;CLEVELÂNDIA
7859;SAUDADES
7860;MONTE CARLO
7861;SÃO JOSÉ DO CEDRO
7862;TUBARÃO
7863;PINHÃO
7864;BALNEÁRIO BARRA DO SUL
7865;ITAPOÁ
7866;NOVA ESPERANÇA
7867;CÂNDIDO DE ABREU
7868;SERRA ALTA
7869;GAMELEIRA DE GOIÁS
7870;CAMAÇARI
7871;ICARAÍ DE MINAS
7872;LIDIANÓPOLIS
7873;IMBAÚ
7874;PETROLÂNDIA
7875;ITATIM
7876;SÃO FELIPE
7877;MARACÁS
7878;JEQUIÉ
7879;CÁSSIA
7880;GALVÃO
7881;ANDIRÁ
7882;SANTO ANTÔNIO DE JESUS
7883;CONCEIÇÃO DO COITÉ
7884;ITARARÉ
7885;MATA DE SÃO JOÃO
7886;SÃO FRANCISCO DO CONDE
7887;CAIBI
7888;SÃO JOÃO DE MERITI
7889;TERESÓPOLIS
7890;TAPIRAMUTÁ
7891;ARAÇOIABA DA SERRA
7892;COSMÓPOLIS
7893;MOGI GUAÇU
7894;ITAPIRAPUÃ PAULISTA
7895;TREMEMBÉ
7896;JACAREÍ
7897;IBIÚNA
7898;JUQUIÁ
7899;DIAS D¿ÁVILA
7900;SÃO VICENTE
7901;ITUBERÁ
7902;APIAÍ
7903;SÃO LOURENÇO DA SERRA
7904;SÃO JOSÉ DO RIO PARDO
7905;EUSÉBIO
7906;CONCEIÇÃO DO JACUÍPE
7907;CRISÓPOLIS
7908;AMÉLIA RODRIGUES
7909;AUGUSTINÓPOLIS
7910;SÃO GONÇALO DOS CAMPOS
7911;SANTO ESTÊVÃO
7912;GUARAQUEÇABA
7913;MARECHAL CÂNDIDO RONDON
7914;AVARÉ
7915;CACULÉ
7916;UIBAÍ
7917;CIPÓ
7918;SERTANÓPOLIS
7919;BELA VISTA DO PARAÍSO
7920;SÃO GOTARDO
7921;MARCELINO RAMOS
7922;SÃO VALENTIM
7923;IPIRÁ
7924;SÃO GABRIEL
7925;SÃO JOSÉ DO JACUÍPE
7926;IBIPEBA
7927;POÇÕES
7928;CORUMBÁ
7929;CARAPICUÍBA
7930;FORTALEZA DO TABOCÃO
7931;TANGARÁ DA SERRA
7932;SÃO MATEUS DO MARANHÃO
7933;SANTO INÁCIO
7934;CAMPO MOURÃO
7935;QUIXABEIRA
7936;SANTA BÁRBARA
7937;IPIAÚ
7938;ANANÁS
7939;SIDROLÂNDIA
7940;SÃO SEBASTIÃO DO PASSÉ
7941;ESPERANTINÓPOLIS
7942;DOUTOR CAMARGO
7943;MAUÁ
7944;IRARÁ
7945;OURIÇANGAS
7946;JATEÍ
7947;JOÃO DOURADO
7948;PARAÚNA
7949;MATUPÁ
7950;ILHÉUS
7951;MARCIONÍLIO SOUZA
7952;NOSSA SENHORA DA GLÓRIA
7953;SÃO MIGUEL DO TAPUIO
7954;SÃO LOURENÇO DO OESTE
7955;CALDEIRÃO GRANDE
7956;DEODÁPOLIS
7957;SÃO JOÃO DO CAIUÁ
7958;FAROL
7959;SÃO PEDRO DO PARANÁ
7960;IBIPORÃ
7961;NOVA SANTA BÁRBARA
7962;PRUDENTÓPOLIS
7963;IGUARAÇU
7964;JAGUARIAÍVA
7965;MUTUÍPE
7966;CORNÉLIO PROCÓPIO
7967;RIBEIRÃO CLARO
7968;PAIÇANDU
7969;CRUZ
7970;FLORESTÓPOLIS
7971;IVAIPORÃ
7972;GUAPÓ
7973;TAMBOARA
7974;CACHOEIRA DOURADA
7975;SANTA RITA DO NOVO DESTINO
7976;ARAGOIÂNIA
7977;TUPÃSSI
7978;VERA CRUZ DO OESTE
7979;PALMEIRÓPOLIS
7980;LUPIONÓPOLIS
7981;BORRAZÓPOLIS
7982;DOIS IRMÃOS DO BURITI
7983;CARLÓPOLIS
7984;SÃO MIGUEL DO IGUAÇU
7985;HERVAL D¿OESTE
7986;UBIRATÃ
7987;SANTA CRUZ DE MONTE CASTELO
7988;SÃO GABRIEL DO OESTE
7989;TERENOS
7990;CHAPADÃO DO CÉU
7991;MIRANDA
7992;MARILÂNDIA DO SUL
7993;CENTENÁRIO DO SUL
7994;SÃO PEDRO DO IVAÍ
7995;TRÊS BARRAS DO PARANÁ
7996;LUNARDELLI
7997;CAFELÂNDIA
7998;SÃO JORGE DO IVAÍ
7999;PARANAPOEMA
8000;SANTA FÉ
8001;GUAIRAÇÁ
8002;IÇARA
8003;SANTA ISABEL DO IVAÍ
8004;ALTO PARANÁ
8005;SÃO JERÔNIMO DA SERRA
8006;INOCÊNCIA
8007;URAÍ
8008;FERNANDÓPOLIS
8009;JANIÓPOLIS
8010;BRASILÂNDIA
8011;IVAÍ
8012;ABATIÁ
8013;GOIOERÊ
8014;ASSAÍ
8015;ITAIPÉ
8016;CASTILHO
8017;PARAPUÃ
8018;POMPÉIA
8019;MONSENHOR HIPÓLITO
8020;PARANAÍBA
8021;SELVÍRIA
8022;CAMBARÁ
8023;UNIÃO DE MINAS
8024;SÃO VICENTE DE MINAS
8025;CARMO DO PARANAÍBA
8026;BOCAIÚVA
8027;ALTÔNIA
8028;PENÁPOLIS
8029;DIVINOLÂNDIA
8030;MUQUÉM DE SÃO FRANCISCO
8031;TRÊS FRONTEIRAS
8032;PRIMEIRO DE MAIO
8033;PORTO RICO
8034;TIMÓTEO
8035;NOVA IGUAÇU
8036;CANÁPOLIS
8037;RIBEIRÃO PRETO
8038;MARAPOAMA
8039;BÁLSAMO
8040;INDIAPORÃ
8041;MIRANDÓPOLIS
8042;QUERÊNCIA DO NORTE
8043;TAMBAÚ
8044;PARANACITY
8045;MATÃO
8046;PROMISSÃO
8047;GABRIEL MONTEIRO
8048;JAGUAPITÃ
8049;CLEMENTINA
8050;CAPÃO DO LEÃO
8051;JAÍBA
8052;ORLÂNDIA
8053;LAVÍNIA
8054;PORCIÚNCULA
8055;CUBATÃO
8056;TUPÃ
8057;MARILENA
8058;PIRATININGA
8059;SUMARÉ
8060;ÁLVARES MACHADO
8061;CAETITÉ
8062;JAÚ
8063;LUIZIÂNIA
8064;CARDOSO
8065;ITÁPOLIS
8066;JÚLIO MESQUITA
8067;PRESIDENTE EPITÁCIO
8068;ITAÍ
8069;TARUMÃ
8070;GUAÍRA
8071;IPAUSSU
8072;BERNARDINO DE CAMPOS
8073;TIETÊ
8074;SÃO SEBASTIÃO DA AMOREIRA
8075;SÃO CARLOS
8076;CÂNDIDO MOTA
8077;MINEIROS DO TIETÊ
8078;IGARAÇU DO TIETÊ
8079;JOSÉ BONIFÁCIO
8080;REGENTE FEIJÓ
8081;MOJI MIRIM
8082;VITÓRIA DE SANTO ANTÃO
8083;PROPRIÁ
8084;RIBEIRÓPOLIS
8085;SÃO CRISTÓVÃO
8086;MACEIÓ
8087;AGUAÍ
8088;SANTANA DE PARNAÍBA
8089;GARÇA
8090;MARABÁ PAULISTA
8091;SANTA FÉ DO SUL
8092;TAPEROÁ
8093;LAGOA DOS TRÊS CANTOS
8094;OURILÂNDIA DO NORTE
8095;BRAGANÇA PAULISTA
8096;WENCESLAU GUIMARÃES
8097;ERVÁLIA
8098;SÃO JOSÉ DA COROA GRANDE
8099;MORRO DO CHAPÉU
8100;QUIJINGUE
8101;SERROLÂNDIA
8102;TIMBAÚBA
8103;JABOATÃO DOS GUARARAPES
8104;SÃO LOURENÇO DA MATA
8105;CÍCERO DANTAS
8106;VICÊNCIA
8107;ITAGUAÇU DA BAHIA
8108;QUIPAPÁ
8109;MACURURÉ
